B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
B,D,E,H,J,K,N,1
A,D,E,H,J,K,N,7
A,D,E,H,J,K,N,7
